customer_id,age,months_active,monthly_charges,total_charges,internet_service,contract_type,payment_method,support_tickets,churn
CUST_002940,36,27,76.32,1956.33,Fiber,Month-to-month,Electronic check,1,1
CUST_002941,56,27,60.08,1551.05,Fiber,Month-to-month,Credit card,2,0
CUST_002942,35,19,62.74,1246.02,Fiber,One year,Electronic check,6,0
CUST_002943,51,19,91.92,1886.38,No,Month-to-month,Electronic check,1,1
CUST_002944,39,31,66.77,2011.15,DSL,One year,Credit card,2,0
CUST_002945,46,7,56.39,526.94,DSL,One year,Credit card,0,0
CUST_002946,24,10,76.44,769.16,Fiber,Month-to-month,Bank transfer,2,0
CUST_002947,43,49,86.18,4246.31,DSL,Month-to-month,Credit card,3,1
CUST_002948,18,8,70.93,561.05,DSL,Month-to-month,Electronic check,4,0
CUST_002949,39,18,78.78,1398.38,No,Month-to-month,Electronic check,2,0
CUST_002950,18,29,62.09,1844.5,Fiber,Two year,Credit card,6,0
CUST_002951,60,120,63.36,7677.57,Fiber,Two year,Bank transfer,1,0
CUST_002952,53,13,67.26,785.92,DSL,Two year,Credit card,1,0
CUST_002953,49,13,49.94,630.26,DSL,Month-to-month,Credit card,4,0
CUST_002954,64,44,53.64,2527.03,DSL,Month-to-month,Bank transfer,1,0
CUST_002955,27,39,92.56,3627.46,No,One year,Bank transfer,2,1
CUST_002956,68,31,105.16,3288.6,No,One year,Mailed check,1,0
CUST_002957,55,14,96.84,1472.54,Fiber,Two year,Electronic check,2,0
CUST_002958,38,9,38.53,296.69,DSL,Two year,Bank transfer,1,0
CUST_002959,59,22,36.6,801.87,Fiber,Month-to-month,Credit card,2,1
CUST_002960,25,50,41.19,2140.98,No,Two year,Bank transfer,1,0
CUST_002961,29,51,67.69,3575.97,No,Month-to-month,Electronic check,6,1
CUST_002962,32,2,20.0,20.0,Fiber,Two year,Electronic check,2,0
CUST_002963,34,13,53.22,618.24,Fiber,One year,Electronic check,2,0
CUST_002964,26,14,93.14,1204.15,Fiber,One year,Bank transfer,1,0
CUST_002965,60,91,84.65,7690.66,DSL,One year,Bank transfer,2,0
CUST_002966,38,27,54.82,1387.82,Fiber,Two year,Mailed check,7,0
CUST_002967,47,12,56.33,742.41,Fiber,One year,Bank transfer,1,0
CUST_002968,33,1,76.34,93.59,Fiber,Two year,Electronic check,1,0
CUST_002969,18,19,83.71,1679.32,Fiber,Month-to-month,Credit card,4,1
CUST_002970,46,2,54.34,203.98,Fiber,Two year,Mailed check,1,0
CUST_002971,18,43,60.31,2661.35,Fiber,Two year,Bank transfer,0,0
CUST_002972,40,33,53.68,1737.85,DSL,One year,Mailed check,5,0
CUST_002973,21,14,38.37,547.65,No,Two year,Electronic check,2,0
CUST_002974,71,13,60.61,741.78,Fiber,Month-to-month,Electronic check,1,0
CUST_002975,55,54,59.08,3053.92,Fiber,Two year,Credit card,2,0
CUST_002976,43,8,39.79,413.68,DSL,Month-to-month,Electronic check,1,1
CUST_002977,60,6,77.92,459.12,No,One year,Electronic check,4,1
CUST_002978,29,67,74.67,4852.39,Fiber,One year,Electronic check,3,0
CUST_002979,50,39,78.91,3131.36,Fiber,One year,Credit card,1,1
CUST_002980,44,41,49.64,2012.79,No,One year,Mailed check,5,0
CUST_002981,45,5,25.33,25.33,No,Month-to-month,Mailed check,2,1
CUST_002982,61,3,74.35,85.67,Fiber,Two year,Mailed check,2,0
CUST_002983,52,1,51.72,51.72,DSL,Month-to-month,Credit card,1,1
CUST_002984,46,6,47.19,304.17,No,One year,Credit card,1,0
CUST_002985,18,35,39.86,1473.86,No,Two year,Mailed check,0,0
CUST_002986,27,6,59.49,432.34,DSL,Two year,Credit card,0,0
CUST_002987,40,31,96.55,3053.23,Fiber,One year,Electronic check,1,0
CUST_002988,43,6,54.89,325.91,Fiber,One year,Mailed check,1,0
CUST_002989,25,12,43.2,690.67,DSL,Month-to-month,Bank transfer,2,0
CUST_002990,78,98,78.04,7717.78,DSL,Month-to-month,Electronic check,0,1
CUST_002991,64,6,68.46,432.95,Fiber,Month-to-month,Electronic check,3,1
CUST_002992,51,11,22.61,305.41,No,One year,Credit card,0,0
CUST_002993,43,8,78.25,586.07,DSL,One year,Electronic check,2,0
CUST_002994,38,2,107.57,209.41,No,One year,Electronic check,1,0
CUST_002995,27,16,20.0,111.8,No,One year,Credit card,0,0
CUST_002996,43,11,40.29,404.47,No,One year,Electronic check,3,0
CUST_002997,45,28,20.0,735.99,DSL,Month-to-month,Mailed check,0,1
CUST_002998,23,40,63.49,2554.59,Fiber,Two year,Electronic check,1,0
CUST_002999,47,18,84.81,1537.21,Fiber,Two year,Electronic check,4,1
CUST_003000,39,1,67.11,166.97,No,Month-to-month,Mailed check,2,0
CUST_003001,18,23,92.84,2171.1,Fiber,One year,Mailed check,2,1
CUST_003002,29,1,81.61,81.61,DSL,One year,Bank transfer,0,1
CUST_003003,35,22,99.04,2181.31,DSL,Month-to-month,Credit card,6,1
CUST_003004,70,27,88.2,2267.99,Fiber,Month-to-month,Mailed check,2,1
CUST_003005,50,5,56.94,303.07,No,Month-to-month,Bank transfer,2,1
CUST_003006,21,41,66.33,2635.94,Fiber,One year,Electronic check,2,0
CUST_003007,49,58,47.63,2855.16,Fiber,Month-to-month,Credit card,2,0
CUST_003008,18,40,60.39,2364.45,DSL,Month-to-month,Credit card,2,1
CUST_003009,58,8,66.24,447.42,No,Month-to-month,Bank transfer,4,0
CUST_003010,34,21,63.3,1318.06,Fiber,Month-to-month,Electronic check,2,0
CUST_003011,40,59,91.85,5455.4,No,One year,Mailed check,1,0
CUST_003012,61,9,58.4,404.84,Fiber,One year,Electronic check,2,0
CUST_003013,22,41,46.36,1848.56,Fiber,Month-to-month,Credit card,0,1
CUST_003014,21,1,47.61,58.12,Fiber,One year,Mailed check,3,0
CUST_003015,33,1,78.1,211.94,DSL,Month-to-month,Mailed check,4,1
CUST_003016,57,34,36.94,1002.99,DSL,Month-to-month,Electronic check,1,1
CUST_003017,19,34,60.98,2134.71,DSL,Month-to-month,Electronic check,3,0
CUST_003018,18,37,91.55,3348.99,Fiber,One year,Bank transfer,1,0
CUST_003019,35,63,70.85,4414.21,Fiber,Month-to-month,Bank transfer,0,0
CUST_003020,50,3,63.51,122.41,DSL,One year,Mailed check,0,0
CUST_003021,60,6,64.28,349.3,Fiber,Month-to-month,Electronic check,1,0
CUST_003022,35,56,44.41,2548.97,Fiber,Month-to-month,Electronic check,1,0
CUST_003023,35,4,47.86,137.75,Fiber,One year,Electronic check,1,0
CUST_003024,59,27,61.1,1815.46,DSL,One year,Credit card,4,0
CUST_003025,18,18,70.43,1330.04,Fiber,Month-to-month,Credit card,1,0
CUST_003026,36,2,83.96,187.72,DSL,Month-to-month,Credit card,2,1
CUST_003027,44,8,66.85,518.2,DSL,One year,Mailed check,2,0
CUST_003028,48,17,92.06,1683.93,Fiber,Month-to-month,Credit card,0,1
CUST_003029,34,45,97.1,4503.28,DSL,Month-to-month,Electronic check,1,1
CUST_003030,42,29,80.91,2230.12,No,Month-to-month,Bank transfer,2,1
CUST_003031,18,23,89.5,1988.3,No,One year,Electronic check,1,1
CUST_003032,32,16,45.19,786.43,Fiber,Month-to-month,Credit card,0,0
CUST_003033,48,8,42.02,429.8,DSL,Two year,Mailed check,3,0
CUST_003034,27,3,75.36,196.04,Fiber,Two year,Bank transfer,1,0
CUST_003035,42,12,38.18,383.87,Fiber,Two year,Credit card,4,0
CUST_003036,48,1,59.19,67.05,DSL,Two year,Bank transfer,5,1
CUST_003037,36,5,80.42,549.79,DSL,Two year,Credit card,2,0
CUST_003038,44,13,93.27,1216.58,DSL,Two year,Mailed check,2,0
CUST_003039,27,13,59.92,652.51,DSL,Month-to-month,Mailed check,1,1
CUST_003040,38,1,52.0,62.96,Fiber,Month-to-month,Bank transfer,2,0
CUST_003041,51,21,71.41,1577.87,No,Month-to-month,Mailed check,4,0
CUST_003042,44,19,43.53,816.92,DSL,One year,Mailed check,3,0
CUST_003043,33,1,61.53,187.35,DSL,One year,Mailed check,4,1
CUST_003044,45,68,64.84,4495.7,DSL,Two year,Credit card,0,0
CUST_003045,52,2,64.44,122.7,Fiber,Two year,Bank transfer,2,0
CUST_003046,18,46,66.77,3075.74,DSL,Month-to-month,Bank transfer,1,0
CUST_003047,59,1,48.31,48.31,DSL,One year,Electronic check,2,0
CUST_003048,36,51,50.46,2694.49,DSL,Month-to-month,Electronic check,4,0
CUST_003049,48,1,50.06,50.06,Fiber,One year,Mailed check,2,0
CUST_003050,59,34,32.6,1068.34,Fiber,One year,Mailed check,3,0
CUST_003051,21,10,71.84,663.38,No,Two year,Electronic check,3,0
CUST_003052,31,32,82.89,2698.25,Fiber,Two year,Credit card,1,1
CUST_003053,37,12,80.93,858.25,DSL,Month-to-month,Credit card,5,1
CUST_003054,30,1,59.75,59.75,Fiber,Month-to-month,Bank transfer,4,1
CUST_003055,68,35,48.78,1702.04,DSL,One year,Mailed check,1,1
CUST_003056,29,1,79.89,79.89,Fiber,One year,Mailed check,2,0
CUST_003057,33,61,77.78,4778.01,DSL,One year,Bank transfer,3,0
CUST_003058,45,1,69.35,69.35,DSL,Two year,Electronic check,3,0
CUST_003059,23,15,99.89,1657.8,Fiber,Month-to-month,Bank transfer,1,0
CUST_003060,36,30,64.47,2003.49,DSL,One year,Credit card,3,0
CUST_003061,46,11,59.86,726.57,DSL,Two year,Mailed check,1,0
CUST_003062,37,5,57.0,224.52,DSL,One year,Bank transfer,1,1
CUST_003063,40,34,33.78,1389.17,Fiber,One year,Credit card,1,1
CUST_003064,34,36,78.23,2772.26,DSL,Month-to-month,Mailed check,2,0
CUST_003065,19,61,62.89,3764.93,Fiber,Month-to-month,Credit card,3,0
CUST_003066,46,11,75.2,897.86,Fiber,Month-to-month,Credit card,1,0
CUST_003067,68,16,101.84,1648.92,DSL,Month-to-month,Credit card,0,1
CUST_003068,42,10,57.18,490.01,No,Month-to-month,Credit card,0,0
CUST_003069,45,7,20.0,359.58,No,Two year,Bank transfer,1,0
CUST_003070,52,33,74.62,2560.07,No,Month-to-month,Bank transfer,3,0
CUST_003071,22,9,68.34,615.44,Fiber,Month-to-month,Electronic check,2,1
CUST_003072,67,13,50.35,894.67,DSL,Month-to-month,Bank transfer,3,0
CUST_003073,45,12,72.95,956.42,Fiber,One year,Electronic check,3,0
CUST_003074,66,29,80.72,2339.75,DSL,Two year,Mailed check,3,0
CUST_003075,31,59,46.07,2946.14,DSL,Two year,Bank transfer,1,1
CUST_003076,69,26,58.97,1599.21,DSL,One year,Bank transfer,1,0
CUST_003077,53,15,94.54,1479.55,Fiber,Month-to-month,Mailed check,3,1
CUST_003078,50,36,50.57,1781.8,DSL,Month-to-month,Electronic check,2,0
CUST_003079,45,24,66.33,1596.94,Fiber,Two year,Mailed check,4,1
CUST_003080,38,1,20.0,20.0,DSL,One year,Electronic check,1,1
CUST_003081,60,2,35.36,214.7,Fiber,Month-to-month,Electronic check,0,1
CUST_003082,44,1,68.15,68.15,Fiber,Month-to-month,Mailed check,2,1
CUST_003083,18,14,89.56,1390.42,DSL,Month-to-month,Bank transfer,4,1
CUST_003084,25,41,37.76,1460.4,DSL,One year,Mailed check,0,0
CUST_003085,39,9,66.49,592.63,DSL,Two year,Mailed check,0,0
CUST_003086,46,11,57.49,602.82,DSL,Month-to-month,Credit card,4,1
CUST_003087,41,57,84.06,4739.51,Fiber,One year,Bank transfer,0,0
CUST_003088,60,43,40.64,1816.67,No,Month-to-month,Mailed check,2,0
CUST_003089,18,26,73.6,1913.12,Fiber,Two year,Mailed check,0,0
CUST_003090,44,7,51.93,296.71,No,Month-to-month,Credit card,0,0
CUST_003091,18,2,69.46,154.32,No,One year,Electronic check,0,0
CUST_003092,53,1,66.38,66.38,Fiber,Month-to-month,Bank transfer,1,1
CUST_003093,40,2,59.96,66.15,DSL,Two year,Electronic check,2,0
CUST_003094,48,8,74.56,446.72,No,Month-to-month,Electronic check,4,1
CUST_003095,29,19,65.87,1206.56,Fiber,Month-to-month,Credit card,3,0
CUST_003096,61,1,62.34,111.76,No,Month-to-month,Bank transfer,1,0
CUST_003097,57,3,57.87,177.33,Fiber,One year,Mailed check,2,0
CUST_003098,50,4,66.55,447.71,Fiber,Month-to-month,Credit card,2,1
CUST_003099,40,23,69.44,1858.42,No,Month-to-month,Credit card,3,0
CUST_003100,50,22,45.22,948.36,Fiber,One year,Electronic check,0,0
CUST_003101,31,19,58.01,1018.87,Fiber,Two year,Electronic check,1,0
CUST_003102,54,6,43.9,376.36,Fiber,Month-to-month,Credit card,1,0
CUST_003103,66,11,64.2,739.75,No,Month-to-month,Bank transfer,1,1
CUST_003104,58,2,53.15,219.89,Fiber,One year,Credit card,0,0
CUST_003105,31,6,80.42,522.38,DSL,One year,Bank transfer,1,0
CUST_003106,47,54,78.45,4217.11,Fiber,One year,Mailed check,5,0
CUST_003107,22,93,46.55,4309.82,Fiber,Month-to-month,Electronic check,0,1
CUST_003108,50,25,64.95,1667.12,DSL,Two year,Mailed check,3,0
CUST_003109,48,59,77.77,4567.34,DSL,Month-to-month,Credit card,1,0
CUST_003110,18,24,61.49,1597.8,DSL,Month-to-month,Electronic check,1,0
CUST_003111,24,1,50.44,50.44,No,Month-to-month,Bank transfer,2,1
CUST_003112,37,120,43.15,5299.65,DSL,Two year,Electronic check,1,0
CUST_003113,37,2,82.09,82.09,Fiber,Two year,Mailed check,1,1
CUST_003114,23,27,83.05,2256.98,No,Two year,Electronic check,2,0
CUST_003115,47,6,60.84,331.94,DSL,Month-to-month,Mailed check,0,0
CUST_003116,45,11,80.32,731.91,DSL,One year,Bank transfer,3,0
CUST_003117,39,24,20.0,274.0,No,Month-to-month,Bank transfer,2,1
CUST_003118,30,13,91.55,1080.41,Fiber,Two year,Mailed check,2,0
CUST_003119,57,6,61.86,375.74,DSL,One year,Mailed check,0,1
CUST_003120,66,9,67.84,550.3,No,One year,Electronic check,1,0
CUST_003121,34,10,58.59,481.8,Fiber,Month-to-month,Credit card,1,1
CUST_003122,32,76,92.91,7196.7,No,One year,Credit card,2,0
CUST_003123,49,38,43.79,1540.63,DSL,One year,Mailed check,1,0
CUST_003124,36,14,94.49,1390.76,Fiber,One year,Mailed check,2,0
CUST_003125,39,5,72.93,275.73,Fiber,One year,Bank transfer,1,0
CUST_003126,53,39,77.45,2908.4,DSL,Month-to-month,Bank transfer,3,0
CUST_003127,18,4,58.42,173.28,DSL,One year,Bank transfer,1,1
CUST_003128,61,5,38.84,256.17,DSL,Two year,Mailed check,3,0
CUST_003129,43,10,83.61,698.96,Fiber,Month-to-month,Credit card,2,1
CUST_003130,35,50,71.23,3590.15,DSL,Month-to-month,Mailed check,3,0
CUST_003131,40,3,92.23,180.62,DSL,One year,Mailed check,4,0
CUST_003132,41,3,61.12,105.3,Fiber,Month-to-month,Electronic check,3,0
CUST_003133,18,16,56.62,945.91,Fiber,Month-to-month,Credit card,2,0
CUST_003134,64,7,92.76,866.68,DSL,Month-to-month,Bank transfer,2,0
CUST_003135,42,20,103.24,1973.66,Fiber,One year,Electronic check,3,1
CUST_003136,48,14,65.19,984.61,Fiber,Month-to-month,Credit card,0,1
CUST_003137,56,13,49.94,618.01,Fiber,One year,Bank transfer,2,0
CUST_003138,26,2,81.21,114.95,DSL,Two year,Mailed check,1,1
CUST_003139,49,3,59.92,286.9,DSL,One year,Credit card,2,0
CUST_003140,37,41,76.99,3072.04,Fiber,One year,Mailed check,4,0
CUST_003141,54,52,59.81,2994.94,No,Month-to-month,Electronic check,2,1
CUST_003142,18,6,96.28,623.7,DSL,Month-to-month,Bank transfer,2,1
CUST_003143,40,2,51.01,261.5,Fiber,Month-to-month,Credit card,0,0
CUST_003144,32,1,74.61,149.61,DSL,Two year,Electronic check,6,1
CUST_003145,48,22,55.23,1074.27,DSL,One year,Credit card,1,0
CUST_003146,49,30,59.37,1719.56,DSL,Month-to-month,Credit card,0,0
CUST_003147,31,11,56.76,722.31,No,Month-to-month,Credit card,1,1
CUST_003148,31,27,79.77,2311.96,DSL,Month-to-month,Electronic check,3,1
CUST_003149,40,29,83.37,2440.52,DSL,One year,Bank transfer,3,1
CUST_003150,28,65,76.15,4892.14,Fiber,Month-to-month,Electronic check,2,0
CUST_003151,54,1,62.84,227.44,DSL,Month-to-month,Mailed check,2,1
CUST_003152,36,5,67.8,331.56,DSL,Month-to-month,Electronic check,3,0
CUST_003153,18,1,82.95,82.95,DSL,Month-to-month,Mailed check,2,1
CUST_003154,36,48,83.59,3934.65,No,One year,Electronic check,1,0
CUST_003155,26,37,20.0,620.5,DSL,Month-to-month,Mailed check,0,1
CUST_003156,18,20,59.56,1474.47,No,Month-to-month,Electronic check,4,1
CUST_003157,23,2,60.51,263.13,DSL,One year,Mailed check,2,0
CUST_003158,43,7,78.39,483.07,DSL,Month-to-month,Electronic check,0,0
CUST_003159,61,8,63.66,682.5,No,One year,Bank transfer,1,0
CUST_003160,46,19,79.38,1561.62,Fiber,Month-to-month,Mailed check,4,0
CUST_003161,32,7,43.43,351.4,DSL,Month-to-month,Electronic check,1,0
CUST_003162,48,1,70.2,70.2,Fiber,Month-to-month,Electronic check,3,1
CUST_003163,35,31,83.0,2521.71,DSL,Month-to-month,Credit card,0,1
CUST_003164,31,8,35.51,279.86,Fiber,Two year,Bank transfer,2,0
CUST_003165,24,14,115.27,1417.27,Fiber,Month-to-month,Electronic check,2,1
CUST_003166,18,3,88.82,217.77,DSL,Month-to-month,Credit card,3,1
CUST_003167,36,38,65.03,2471.48,No,Month-to-month,Bank transfer,1,0
CUST_003168,44,20,48.43,1099.59,Fiber,Month-to-month,Electronic check,2,0
CUST_003169,40,55,61.5,3320.75,DSL,Month-to-month,Credit card,1,0
CUST_003170,35,16,66.68,1148.03,DSL,Month-to-month,Credit card,0,0
CUST_003171,27,68,73.81,4813.25,No,Two year,Bank transfer,1,0
CUST_003172,51,53,95.01,5152.4,DSL,Month-to-month,Credit card,1,1
CUST_003173,22,20,55.48,1019.53,Fiber,One year,Electronic check,4,0
CUST_003174,53,65,76.25,4969.55,No,Month-to-month,Credit card,1,0
CUST_003175,26,9,39.15,393.0,Fiber,Month-to-month,Electronic check,3,1
CUST_003176,30,10,56.73,588.3,Fiber,One year,Bank transfer,3,0
CUST_003177,19,1,72.53,72.53,DSL,One year,Mailed check,2,0
CUST_003178,34,21,78.83,1531.18,Fiber,Month-to-month,Electronic check,3,0
CUST_003179,56,30,49.94,1409.11,DSL,Month-to-month,Credit card,1,0
CUST_003180,49,35,56.18,2066.09,No,Month-to-month,Electronic check,3,1
CUST_003181,56,3,94.21,222.9,DSL,Month-to-month,Credit card,4,0
CUST_003182,49,14,88.24,1225.0,DSL,Two year,Mailed check,2,0
CUST_003183,25,4,69.17,127.47,DSL,One year,Bank transfer,3,1
CUST_003184,37,26,20.27,612.8,DSL,Two year,Electronic check,3,0
CUST_003185,30,4,115.22,328.94,DSL,Month-to-month,Bank transfer,1,1
CUST_003186,61,56,64.6,3709.27,No,One year,Credit card,2,0
CUST_003187,24,6,58.75,246.22,No,Month-to-month,Bank transfer,1,1
CUST_003188,55,8,54.55,537.87,Fiber,Two year,Mailed check,1,0
CUST_003189,55,45,72.53,3264.75,DSL,Month-to-month,Electronic check,2,0
CUST_003190,69,14,72.73,962.37,DSL,One year,Electronic check,1,0
CUST_003191,35,1,84.01,244.05,No,Month-to-month,Credit card,0,1
CUST_003192,52,16,46.48,736.77,DSL,One year,Bank transfer,0,0
CUST_003193,76,2,58.75,81.32,Fiber,One year,Bank transfer,1,1
CUST_003194,32,101,105.61,10757.61,DSL,One year,Electronic check,3,1
CUST_003195,18,21,69.49,1311.28,No,Month-to-month,Mailed check,0,0
CUST_003196,18,7,61.55,178.13,DSL,One year,Bank transfer,3,1
CUST_003197,52,19,46.17,992.98,DSL,Month-to-month,Electronic check,1,0
CUST_003198,18,1,75.12,75.12,Fiber,Month-to-month,Mailed check,1,0
CUST_003199,36,38,85.62,3340.04,DSL,Month-to-month,Electronic check,0,0
CUST_003200,48,62,82.49,5119.1,Fiber,Two year,Bank transfer,2,0
CUST_003201,44,49,59.82,2814.98,DSL,Two year,Bank transfer,3,0
CUST_003202,48,10,72.23,782.98,Fiber,Month-to-month,Electronic check,3,0
CUST_003203,45,9,98.43,844.88,DSL,Two year,Electronic check,2,1
CUST_003204,61,1,86.42,86.42,Fiber,Two year,Electronic check,4,1
CUST_003205,27,25,49.32,1127.79,No,Month-to-month,Electronic check,4,1
CUST_003206,31,18,20.0,186.72,No,One year,Bank transfer,2,0
CUST_003207,30,14,70.94,1033.4,Fiber,Two year,Electronic check,2,0
CUST_003208,54,57,80.97,4521.83,Fiber,One year,Mailed check,2,1
CUST_003209,55,4,43.22,169.39,Fiber,Month-to-month,Bank transfer,3,0
CUST_003210,48,1,64.82,64.82,DSL,One year,Credit card,0,0
CUST_003211,59,1,59.73,59.73,Fiber,Month-to-month,Electronic check,3,1
CUST_003212,24,6,67.09,250.22,DSL,Month-to-month,Electronic check,2,0
CUST_003213,67,1,54.11,307.48,DSL,Two year,Electronic check,2,0
CUST_003214,64,16,90.81,1448.11,Fiber,Month-to-month,Mailed check,0,0
CUST_003215,53,9,67.96,793.97,Fiber,Two year,Bank transfer,3,0
CUST_003216,68,4,47.42,306.17,DSL,Month-to-month,Bank transfer,2,1
CUST_003217,18,33,83.35,2718.41,Fiber,Month-to-month,Electronic check,1,1
CUST_003218,34,5,39.72,216.68,No,One year,Electronic check,1,1
CUST_003219,30,27,90.69,2463.82,Fiber,One year,Mailed check,4,0
CUST_003220,52,10,84.82,1032.63,Fiber,Two year,Electronic check,0,0
CUST_003221,26,17,92.8,1660.51,DSL,Two year,Credit card,2,1
CUST_003222,53,65,61.84,3938.55,No,One year,Electronic check,2,0
CUST_003223,62,1,55.08,90.24,DSL,Month-to-month,Credit card,0,1
CUST_003224,52,16,66.68,1147.32,No,One year,Electronic check,5,0
CUST_003225,46,46,63.31,2794.79,No,Month-to-month,Credit card,1,1
CUST_003226,27,21,51.95,1140.27,Fiber,Month-to-month,Bank transfer,0,1
CUST_003227,29,7,53.93,512.04,No,Month-to-month,Mailed check,1,1
CUST_003228,60,12,57.67,606.32,Fiber,Month-to-month,Mailed check,0,0
CUST_003229,53,27,41.6,1051.27,No,Month-to-month,Bank transfer,2,1
CUST_003230,41,53,78.56,4279.69,Fiber,Month-to-month,Electronic check,2,0
CUST_003231,35,1,63.95,63.95,DSL,Month-to-month,Credit card,0,1
CUST_003232,18,1,58.83,58.83,DSL,Month-to-month,Mailed check,2,1
CUST_003233,25,9,42.79,473.36,Fiber,Month-to-month,Credit card,1,1
CUST_003234,70,6,41.79,308.44,No,Month-to-month,Bank transfer,1,0
CUST_003235,22,7,103.72,735.47,No,Month-to-month,Mailed check,1,0
CUST_003236,44,6,52.45,427.19,No,Month-to-month,Mailed check,1,1
CUST_003237,57,5,77.21,505.62,DSL,Month-to-month,Mailed check,1,1
CUST_003238,23,3,68.25,196.48,Fiber,Month-to-month,Bank transfer,3,0
CUST_003239,44,65,20.0,1497.43,Fiber,Two year,Credit card,3,0
CUST_003240,56,3,100.85,460.89,Fiber,Month-to-month,Credit card,3,1
CUST_003241,42,5,78.68,194.98,DSL,One year,Electronic check,2,1
CUST_003242,80,6,49.65,194.87,Fiber,Month-to-month,Credit card,3,0
CUST_003243,18,64,64.43,3898.16,Fiber,Month-to-month,Electronic check,0,1
CUST_003244,57,33,42.02,1354.07,Fiber,Month-to-month,Electronic check,6,1
CUST_003245,39,37,101.52,3635.28,Fiber,Month-to-month,Electronic check,0,0
CUST_003246,53,2,46.85,46.85,Fiber,Month-to-month,Electronic check,3,1
CUST_003247,48,43,54.54,2454.2,DSL,One year,Credit card,2,0
CUST_003248,31,12,50.41,429.42,No,Two year,Bank transfer,1,0
CUST_003249,45,7,66.61,479.23,DSL,Month-to-month,Electronic check,1,0
CUST_003250,18,20,92.41,1860.49,Fiber,Month-to-month,Mailed check,4,1
CUST_003251,51,41,100.79,4124.05,DSL,Month-to-month,Electronic check,2,0
CUST_003252,46,36,57.02,2065.8,Fiber,Month-to-month,Bank transfer,4,0
CUST_003253,51,52,72.57,3550.16,No,Two year,Bank transfer,0,0
CUST_003254,57,63,66.64,4117.25,DSL,Two year,Bank transfer,2,0
CUST_003255,47,6,45.37,426.51,No,Month-to-month,Credit card,1,1
CUST_003256,44,13,113.45,1355.18,DSL,One year,Mailed check,3,0
CUST_003257,28,1,92.26,258.92,DSL,One year,Bank transfer,1,1
CUST_003258,31,50,68.78,3298.43,No,One year,Credit card,2,0
CUST_003259,59,4,96.64,233.85,Fiber,Month-to-month,Bank transfer,1,1
CUST_003260,63,47,89.24,4099.2,DSL,Month-to-month,Mailed check,1,1
CUST_003261,38,9,66.64,712.64,No,One year,Mailed check,4,0
CUST_003262,42,11,71.52,732.1,Fiber,One year,Credit card,1,0
CUST_003263,28,1,95.24,129.78,DSL,Two year,Bank transfer,6,0
CUST_003264,59,9,46.08,422.06,No,One year,Bank transfer,2,0
CUST_003265,51,52,98.47,5115.19,Fiber,Month-to-month,Bank transfer,2,0
